year,country,religionCode,population,submitDate
1950,DOM,sikhgen,0,1951-04-09
1950,DOM,shntgen,0,1951-02-16
1950,DOM,taogen,0,1951-07-26
1950,DOM,jaingen,0,1951-06-10
1955,DOM,chrstgen,2490952,1956-08-12
1955,DOM,judgen,231,1956-11-06
1955,DOM,islmgen,0,1956-05-13
1955,DOM,budgen,28,1956-07-14
1955,DOM,zorogen,0,1956-02-19
1955,DOM,hindgen,0,1956-03-23
1955,DOM,sikhgen,0,1956-05-25
1955,DOM,shntgen,0,1956-10-27
1955,DOM,taogen,0,1956-08-26
1955,DOM,jaingen,0,1956-10-23
1960,DOM,chrstgen,3149465,1961-07-25
1960,DOM,judgen,0,1961-03-21
1960,DOM,islmgen,0,1961-08-18
1960,DOM,budgen,0,1961-07-11
1960,DOM,zorogen,0,1961-02-01
1960,DOM,hindgen,0,1961-11-03
1960,DOM,sikhgen,0,1961-04-24
1960,DOM,shntgen,0,1961-01-23
1960,DOM,taogen,0,1961-01-07
1960,DOM,jaingen,0,1961-04-02
1965,DOM,chrstgen,3239450,1966-11-17
1965,DOM,judgen,0,1966-04-04
1965,DOM,islmgen,0,1966-12-21
1965,DOM,budgen,0,1966-01-13
1965,DOM,zorogen,0,1966-01-30
1965,DOM,hindgen,0,1966-03-24
1965,DOM,sikhgen,0,1966-07-08
1965,DOM,shntgen,0,1966-12-26
1965,DOM,taogen,0,1966-01-26
1965,DOM,jaingen,0,1966-01-01
1970,DOM,chrstgen,3598539,1971-07-15
1970,DOM,judgen,350,1971-02-12
1970,DOM,islmgen,0,1971-03-06
1970,DOM,budgen,1500,1971-11-11
1970,DOM,zorogen,0,1971-06-21
1970,DOM,hindgen,0,1971-05-31
1970,DOM,sikhgen,0,1971-02-05
1970,DOM,shntgen,0,1971-06-25
1970,DOM,taogen,0,1971-04-11
1970,DOM,jaingen,0,1971-11-30
1975,DOM,chrstgen,3949249,1976-05-21
1975,DOM,judgen,415,1976-05-19
1975,DOM,islmgen,0,1976-05-02
1975,DOM,budgen,750,1976-11-07
1975,DOM,zorogen,0,1976-02-28
1975,DOM,hindgen,0,1976-08-14
1975,DOM,sikhgen,0,1976-03-24
1975,DOM,shntgen,0,1976-03-29
1975,DOM,taogen,0,1976-10-02
1975,DOM,jaingen,0,1976-04-29
1980,DOM,chrstgen,4855425,1981-03-16
1980,DOM,judgen,480,1981-08-30
1980,DOM,islmgen,0,1981-08-26
1980,DOM,budgen,2000,1981-06-27
1980,DOM,zorogen,0,1981-11-03
1980,DOM,hindgen,0,1981-03-15
1980,DOM,sikhgen,0,1981-05-28
1980,DOM,shntgen,0,1981-03-14
1980,DOM,taogen,0,1981-09-18
1980,DOM,jaingen,0,1981-05-15
1985,DOM,chrstgen,5357360,1986-09-17
1985,DOM,judgen,0,1986-12-28
1985,DOM,islmgen,0,1986-03-24
1985,DOM,budgen,0,1986-10-20
1985,DOM,zorogen,0,1986-04-26
1985,DOM,hindgen,0,1986-08-21
1985,DOM,sikhgen,0,1986-02-28
1985,DOM,shntgen,0,1986-08-13
1985,DOM,taogen,0,1986-09-19
1985,DOM,jaingen,0,1986-11-25
1990,DOM,chrstgen,6044752,1991-12-20
1990,DOM,judgen,0,1991-03-02
1990,DOM,islmgen,1600,1991-01-29
1990,DOM,budgen,1470,1991-01-24
1990,DOM,zorogen,0,1991-01-25
1990,DOM,hindgen,0,1991-02-10
1990,DOM,sikhgen,0,1991-07-08
1990,DOM,shntgen,0,1991-11-29
1990,DOM,taogen,5000,1991-01-22
1990,DOM,jaingen,0,1991-11-26
1995,DOM,chrstgen,6098300,1996-01-31
1995,DOM,judgen,0,1996-05-05
1995,DOM,islmgen,0,1996-07-23
1995,DOM,budgen,0,1996-08-06
1995,DOM,zorogen,0,1996-07-30
1995,DOM,hindgen,0,1996-01-22
1995,DOM,sikhgen,0,1996-05-01
1995,DOM,shntgen,0,1996-06-06
1995,DOM,taogen,0,1996-03-27
1995,DOM,jaingen,0,1996-09-28
2000,DOM,chrstgen,6526613,2001-04-11
2000,DOM,judgen,100,2001-09-22
2000,DOM,islmgen,1873,2001-06-03
2000,DOM,budgen,1533,2001-08-24
2000,DOM,zorogen,0,2001-01-01
2000,DOM,hindgen,0,2001-06-29
2000,DOM,sikhgen,0,2001-10-22
2000,DOM,shntgen,0,2001-09-30
2000,DOM,taogen,6580,2001-12-14
2000,DOM,jaingen,0,2001-10-20
2005,DOM,chrstgen,7484946,2006-01-26
2005,DOM,judgen,100,2006-07-17
2005,DOM,islmgen,2083,2006-11-02
2005,DOM,budgen,1705,2006-02-20
2005,DOM,zorogen,0,2006-04-23
2005,DOM,hindgen,0,2006-06-02
2005,DOM,sikhgen,0,2006-12-01
2005,DOM,shntgen,0,2006-09-21
2005,DOM,taogen,7315,2006-01-16
2005,DOM,jaingen,0,2006-05-26
2010,DOM,chrstgen,8662283,2011-02-05
2010,DOM,judgen,100,2011-12-22
2010,DOM,islmgen,0,2011-02-28
2010,DOM,budgen,0,2011-05-31
2010,DOM,zorogen,0,2011-06-23
2010,DOM,hindgen,0,2011-11-20
2010,DOM,sikhgen,0,2011-11-01
2010,DOM,shntgen,0,2011-11-15
2010,DOM,taogen,0,2011-09-11
2010,DOM,jaingen,0,2011-03-13
1960,JAM,chrstgen,1327363,1961-11-18
1960,JAM,judgen,600,1961-12-15
1960,JAM,islmgen,0,1961-10-12
1960,JAM,budgen,0,1961-12-05
1960,JAM,zorogen,0,1961-03-30
1960,JAM,hindgen,1181,1961-02-07
1960,JAM,sikhgen,0,1961-05-30
1960,JAM,shntgen,0,1961-08-30
1960,JAM,taogen,0,1961-06-02
1960,JAM,jaingen,0,1961-05-13
1965,JAM,chrstgen,1332121,1966-02-16
1965,JAM,judgen,600,1966-10-19
1965,JAM,islmgen,0,1966-06-14
1965,JAM,budgen,0,1966-12-25
1965,JAM,zorogen,0,1966-03-16
1965,JAM,hindgen,1181,1966-08-10
1965,JAM,sikhgen,0,1966-03-06
1965,JAM,shntgen,0,1966-05-31
1965,JAM,taogen,0,1966-06-19
1965,JAM,jaingen,0,1966-12-05
1970,JAM,chrstgen,1445671,1971-06-24
1970,JAM,judgen,1800,1971-08-26
1970,JAM,islmgen,3000,1971-07-01
1970,JAM,budgen,300,1971-02-11
1970,JAM,zorogen,0,1971-05-26
1970,JAM,hindgen,5600,1971-12-11
1970,JAM,sikhgen,0,1971-12-19
1970,JAM,shntgen,0,1971-07-28
1970,JAM,taogen,1000,1971-06-24
1970,JAM,jaingen,0,1971-03-25
1975,JAM,chrstgen,1480069,1976-03-13
1975,JAM,judgen,900,1976-12-19
1975,JAM,islmgen,1500,1976-09-24
1975,JAM,budgen,320,1976-08-26
1975,JAM,zorogen,0,1976-01-24
1975,JAM,hindgen,6300,1976-07-02
1975,JAM,sikhgen,0,1976-03-15
1975,JAM,shntgen,0,1976-05-26
1975,JAM,taogen,700,1976-10-02
1975,JAM,jaingen,400,1976-05-11
1980,JAM,chrstgen,1514468,1981-02-12
1980,JAM,judgen,2080,1981-06-30
1980,JAM,islmgen,0,1981-08-03
1980,JAM,budgen,340,1981-08-27
1980,JAM,zorogen,0,1981-01-27
1980,JAM,hindgen,6400,1981-11-16
1980,JAM,sikhgen,0,1981-04-27
1980,JAM,shntgen,0,1981-06-29
1980,JAM,taogen,0,1981-06-22
1980,JAM,jaingen,800,1981-11-12
1985,JAM,chrstgen,1997000,1986-05-28
1985,JAM,judgen,0,1986-05-10
1985,JAM,islmgen,0,1986-04-11
1985,JAM,budgen,0,1986-12-31
1985,JAM,zorogen,0,1986-07-06
1985,JAM,hindgen,0,1986-11-12
1985,JAM,sikhgen,0,1986-08-29
1985,JAM,shntgen,0,1986-07-18
1985,JAM,taogen,0,1986-05-24
1985,JAM,jaingen,0,1986-08-25
1990,JAM,chrstgen,1701798,1991-12-20
1990,JAM,judgen,600,1991-12-19
1990,JAM,islmgen,3000,1991-08-23
1990,JAM,budgen,300,1991-03-04
1990,JAM,zorogen,0,1991-06-18
1990,JAM,hindgen,27100,1991-09-09
1990,JAM,sikhgen,0,1991-06-24
1990,JAM,shntgen,0,1991-06-19
1990,JAM,taogen,6200,1991-10-10
1990,JAM,jaingen,0,1991-04-06
1995,JAM,chrstgen,1754579,1996-08-12
1995,JAM,judgen,555,1996-10-18
1995,JAM,islmgen,3078,1996-09-11
1995,JAM,budgen,308,1996-01-27
1995,JAM,zorogen,0,1996-12-16
1995,JAM,hindgen,28916,1996-09-20
1995,JAM,sikhgen,0,1996-11-30
1995,JAM,shntgen,0,1996-07-03
1995,JAM,taogen,6636,1996-11-03
1995,JAM,jaingen,0,1996-09-01
2000,JAM,chrstgen,1807362,2001-07-18
2000,JAM,judgen,511,2001-10-28
2000,JAM,islmgen,3156,2001-09-17
2000,JAM,budgen,316,2001-05-26
2000,JAM,zorogen,0,2001-02-27
2000,JAM,hindgen,30733,2001-01-21
2000,JAM,sikhgen,0,2001-02-06
2000,JAM,shntgen,0,2001-04-03
2000,JAM,taogen,7073,2001-06-27
2000,JAM,jaingen,0,2001-06-15
2005,JAM,chrstgen,1890680,2006-02-09
2005,JAM,judgen,521,2006-06-24
2005,JAM,islmgen,2334,2006-05-02
2005,JAM,budgen,319,2006-11-01
2005,JAM,zorogen,0,2006-04-18
2005,JAM,hindgen,23347,2006-03-23
2005,JAM,sikhgen,0,2006-12-29
2005,JAM,shntgen,0,2006-02-24
2005,JAM,taogen,3536,2006-04-21
2005,JAM,jaingen,0,2006-05-16
2010,JAM,chrstgen,1974000,2011-06-14
2010,JAM,judgen,531,2011-06-22
2010,JAM,islmgen,1513,2011-05-06
2010,JAM,budgen,322,2011-09-12
2010,JAM,zorogen,0,2011-04-05
2010,JAM,hindgen,15961,2011-11-22
2010,JAM,sikhgen,0,2011-09-18
2010,JAM,shntgen,0,2011-05-26
2010,JAM,taogen,0,2011-04-03
2010,JAM,jaingen,0,2011-02-16
1960,TRI,chrstgen,574696,1961-02-02
1960,TRI,judgen,0,1961-03-28
1960,TRI,islmgen,49736,1961-02-20
1960,TRI,budgen,0,1961-12-17
1960,TRI,zorogen,0,1961-01-27
1960,TRI,hindgen,190403,1961-07-07
1960,TRI,sikhgen,0,1961-04-24
1960,TRI,shntgen,0,1961-01-21
1960,TRI,taogen,0,1961-03-19
1960,TRI,jaingen,0,1961-05-31
1965,TRI,chrstgen,607342,1966-11-27
1965,TRI,judgen,150,1966-05-17
1965,TRI,islmgen,54968,1966-01-13
1965,TRI,budgen,1000,1966-06-24
1965,TRI,zorogen,0,1966-03-05
1965,TRI,hindgen,210306,1966-12-08
1965,TRI,sikhgen,0,1966-12-06
1965,TRI,shntgen,0,1966-02-17
1965,TRI,taogen,2000,1966-11-22
1965,TRI,jaingen,0,1966-08-29
1970,TRI,chrstgen,639990,1971-02-23
1970,TRI,judgen,300,1971-08-06
1970,TRI,islmgen,60200,1971-08-07
1970,TRI,budgen,2000,1971-06-29
1970,TRI,zorogen,0,1971-08-19
1970,TRI,hindgen,230209,1971-02-10
1970,TRI,sikhgen,0,1971-08-01
1970,TRI,shntgen,0,1971-10-11
1970,TRI,taogen,4000,1971-06-26
1970,TRI,jaingen,0,1971-03-11
1975,TRI,chrstgen,741575,1976-03-27
1975,TRI,judgen,400,1976-11-04
1975,TRI,islmgen,65200,1976-06-17
1975,TRI,budgen,2000,1976-10-15
1975,TRI,zorogen,0,1976-06-07
1975,TRI,hindgen,249454,1976-03-21
1975,TRI,sikhgen,0,1976-06-16
1975,TRI,shntgen,0,1976-03-11
1975,TRI,taogen,2000,1976-12-12
1975,TRI,jaingen,0,1976-01-14
1980,TRI,chrstgen,712000,1981-10-15
1980,TRI,judgen,500,1982-01-01
1980,TRI,islmgen,70200,1981-01-17
1980,TRI,budgen,2000,1981-06-14
1980,TRI,zorogen,0,1981-05-29
1980,TRI,hindgen,268700,1981-11-16
1980,TRI,sikhgen,0,1981-05-06
1980,TRI,shntgen,0,1981-09-27
1980,TRI,taogen,0,1981-06-30
1980,TRI,jaingen,0,1981-11-16
1985,TRI,chrstgen,727820,1986-07-25
1985,TRI,judgen,0,1986-05-18
1985,TRI,islmgen,0,1986-12-23
1985,TRI,budgen,0,1986-06-30
1985,TRI,zorogen,0,1986-06-10
1985,TRI,hindgen,300000,1986-01-21
1985,TRI,sikhgen,0,1986-03-30
1985,TRI,shntgen,0,1986-01-16
1985,TRI,taogen,0,1986-01-26
1985,TRI,jaingen,0,1986-05-15
1990,TRI,chrstgen,760400,1991-03-15
1990,TRI,judgen,600,1991-03-20
1990,TRI,islmgen,80190,1991-04-12
1990,TRI,budgen,3900,1991-05-14
1990,TRI,zorogen,0,1991-02-24
1990,TRI,hindgen,315900,1991-07-28
1990,TRI,sikhgen,0,1991-11-08
1990,TRI,shntgen,0,1991-10-07
1990,TRI,taogen,5000,1991-06-02
1990,TRI,jaingen,0,1991-04-07
1995,TRI,chrstgen,776469,1996-07-13
1995,TRI,judgen,602,1996-10-31
1995,TRI,islmgen,82830,1996-01-07
1995,TRI,budgen,3966,1996-11-26
1995,TRI,zorogen,0,1996-11-02
1995,TRI,hindgen,323710,1996-12-12
1995,TRI,sikhgen,0,1996-03-23
1995,TRI,shntgen,0,1996-11-20
1995,TRI,taogen,5039,1996-10-12
1995,TRI,jaingen,0,1996-04-17
2000,TRI,chrstgen,792540,2001-12-18
2000,TRI,judgen,605,2001-08-25
2000,TRI,islmgen,85470,2001-09-23
2000,TRI,budgen,4032,2001-08-28
2000,TRI,zorogen,0,2001-04-29
2000,TRI,hindgen,331520,2001-01-15
2000,TRI,sikhgen,0,2001-12-07
2000,TRI,shntgen,0,2001-07-01
2000,TRI,taogen,5078,2001-05-26
2000,TRI,jaingen,0,2001-11-25
2005,TRI,chrstgen,754060,2006-01-18
2005,TRI,judgen,611,2006-08-13
2005,TRI,islmgen,75085,2006-09-03
2005,TRI,budgen,4118,2006-09-02
2005,TRI,zorogen,0,2006-03-31
2005,TRI,hindgen,283514,2006-06-23
2005,TRI,sikhgen,0,2006-11-20
2005,TRI,shntgen,0,2006-07-23
2005,TRI,taogen,2539,2006-04-04
2005,TRI,jaingen,0,2006-02-06
2010,TRI,chrstgen,729270,2011-02-09
2010,TRI,judgen,0,2011-07-31
2010,TRI,islmgen,65700,2011-06-03
2010,TRI,budgen,0,2011-05-27
2010,TRI,zorogen,0,2011-11-18
2010,TRI,hindgen,240100,2011-12-20
2010,TRI,sikhgen,0,2011-07-31
2010,TRI,shntgen,0,2011-07-29
2010,TRI,taogen,0,2011-04-27
2010,TRI,jaingen,0,2011-06-01
1970,BAR,chrstgen,165690,1971-04-11
1970,BAR,judgen,30,1971-12-01
1970,BAR,islmgen,400,1971-11-02
1970,BAR,budgen,0,1971-08-12
1970,BAR,zorogen,0,1971-11-10
1970,BAR,hindgen,100,1971-02-04
1970,BAR,sikhgen,0,1971-02-08
1970,BAR,shntgen,0,1971-07-19
1970,BAR,taogen,0,1971-04-07
1970,BAR,jaingen,0,1971-01-24
1975,BAR,chrstgen,167765,1976-05-05
1975,BAR,judgen,15,1976-05-30
1975,BAR,islmgen,410,1976-09-17
1975,BAR,budgen,0,1976-08-25
1975,BAR,zorogen,0,1976-04-13
1975,BAR,hindgen,255,1976-05-01
1975,BAR,sikhgen,0,1976-04-10
1975,BAR,shntgen,0,1976-07-08
1975,BAR,taogen,0,1976-06-25
1975,BAR,jaingen,0,1976-03-12
1980,BAR,chrstgen,167840,1981-03-06
1980,BAR,judgen,30,1981-05-10
1980,BAR,islmgen,420,1981-07-06
1980,BAR,budgen,0,1981-01-20
1980,BAR,zorogen,0,1981-11-08
1980,BAR,hindgen,411,1981-01-22
1980,BAR,sikhgen,0,1981-09-28
1980,BAR,shntgen,0,1981-03-18
1980,BAR,taogen,0,1981-04-14
1980,BAR,jaingen,0,1981-12-24
1985,BAR,chrstgen,176790,1986-04-24
1985,BAR,judgen,0,1986-09-06
1985,BAR,islmgen,0,1986-03-06
1985,BAR,budgen,0,1986-12-26
1985,BAR,zorogen,0,1986-03-29
1985,BAR,hindgen,0,1986-02-19
1985,BAR,sikhgen,0,1986-07-15
1985,BAR,shntgen,0,1986-01-30
1985,BAR,taogen,0,1986-04-20
1985,BAR,jaingen,0,1986-02-01
1990,BAR,chrstgen,177173,1991-03-04
1990,BAR,judgen,30,1991-07-22
1990,BAR,islmgen,1079,1991-01-29
1990,BAR,budgen,100,1991-03-11
1990,BAR,zorogen,0,1991-08-17
1990,BAR,hindgen,800,1991-07-20
1990,BAR,sikhgen,0,1991-03-01
1990,BAR,shntgen,0,1991-02-22
1990,BAR,taogen,0,1991-12-18
1990,BAR,jaingen,0,1991-12-24
1995,BAR,chrstgen,183005,1996-12-02
1995,BAR,judgen,31,1996-01-16
1995,BAR,islmgen,1885,1996-02-25
1995,BAR,budgen,104,1996-02-09
1995,BAR,zorogen,0,1996-11-15
1995,BAR,hindgen,859,1996-10-14
1995,BAR,sikhgen,0,1996-12-12
1995,BAR,shntgen,0,1996-02-07
1995,BAR,taogen,0,1996-09-02
1995,BAR,jaingen,0,1996-08-20
2000,BAR,chrstgen,188838,2001-10-12
2000,BAR,judgen,32,2001-11-28
2000,BAR,islmgen,1782,2001-01-04
2000,BAR,budgen,108,2001-01-11
2000,BAR,zorogen,0,2001-02-17
2000,BAR,hindgen,918,2001-11-06
2000,BAR,sikhgen,0,2001-01-20
2000,BAR,shntgen,0,2001-01-28
2000,BAR,taogen,0,2001-08-27
2000,BAR,jaingen,0,2001-02-05
2005,BAR,chrstgen,187296,2006-11-18
2005,BAR,judgen,31,2006-09-03
2005,BAR,islmgen,2041,2006-11-29
2005,BAR,budgen,114,2006-09-10
2005,BAR,zorogen,0,2006-09-15
2005,BAR,hindgen,1059,2006-05-04
2005,BAR,sikhgen,0,2006-04-14
2005,BAR,shntgen,0,2006-05-18
2005,BAR,taogen,0,2006-06-23
2005,BAR,jaingen,0,2006-09-15
2010,BAR,chrstgen,185756,2011-07-09
2010,BAR,judgen,30,2011-10-13
2010,BAR,islmgen,2300,2011-01-28
2010,BAR,budgen,120,2011-04-11
2010,BAR,zorogen,0,2011-03-16
2010,BAR,hindgen,1200,2011-02-02
2010,BAR,sikhgen,0,2011-07-21
2010,BAR,shntgen,0,2011-12-14
2010,BAR,taogen,0,2011-03-16
2010,BAR,jaingen,0,2011-04-12
1980,DMA,chrstgen,73940,1981-10-12
1980,DMA,judgen,0,1981-05-24
1980,DMA,islmgen,0,1981-12-28
1980,DMA,budgen,0,1981-03-25
1980,DMA,zorogen,0,1981-05-09
1980,DMA,hindgen,0,1981-02-06
1980,DMA,sikhgen,0,1981-03-01
1980,DMA,shntgen,0,1981-08-22
1980,DMA,taogen,0,1981-05-27
1980,DMA,jaingen,0,1981-08-31
1985,DMA,chrstgen,74000,1986-11-16
1985,DMA,judgen,0,1986-08-02
1985,DMA,islmgen,0,1986-12-23
1985,DMA,budgen,0,1986-08-19
1985,DMA,zorogen,0,1986-05-21
1985,DMA,hindgen,0,1986-10-14
1985,DMA,sikhgen,0,1986-09-08
1985,DMA,shntgen,0,1986-02-27
1985,DMA,taogen,0,1986-01-28
1985,DMA,jaingen,0,1986-10-10
1990,DMA,chrstgen,69480,1991-12-26
1990,DMA,judgen,0,1991-06-22
1990,DMA,islmgen,0,1991-02-02
1990,DMA,budgen,90,1992-01-01
1990,DMA,zorogen,0,1991-11-19
1990,DMA,hindgen,140,1991-11-11
1990,DMA,sikhgen,0,1991-01-18
1990,DMA,shntgen,0,1991-12-19
1990,DMA,taogen,0,1991-04-22
1990,DMA,jaingen,0,1991-11-17
1995,DMA,chrstgen,69050,1996-12-30
1995,DMA,judgen,0,1996-02-05
1995,DMA,islmgen,69,1996-04-21
1995,DMA,budgen,46,1996-07-31
1995,DMA,zorogen,0,1996-05-18
1995,DMA,hindgen,140,1996-07-04
1995,DMA,sikhgen,0,1996-10-18
1995,DMA,shntgen,0,1996-10-14
1995,DMA,taogen,0,1996-06-09
1995,DMA,jaingen,0,1996-09-20
2000,DMA,chrstgen,60965,2001-08-15
2000,DMA,judgen,0,2001-01-06
2000,DMA,islmgen,139,2001-07-09
2000,DMA,budgen,92,2001-05-07
2000,DMA,zorogen,0,2001-06-17
2000,DMA,hindgen,141,2001-07-27
2000,DMA,sikhgen,0,2001-12-04
2000,DMA,shntgen,0,2001-12-01
2000,DMA,taogen,0,2001-11-08
2000,DMA,jaingen,0,2001-08-10
2005,DMA,chrstgen,64061,2006-06-08
2005,DMA,judgen,0,2006-07-27
2005,DMA,islmgen,0,2006-09-22
2005,DMA,budgen,88,2006-07-18
2005,DMA,zorogen,0,2006-05-20
2005,DMA,hindgen,68,2006-10-01
2005,DMA,sikhgen,0,2006-03-15
2005,DMA,shntgen,0,2006-03-28
2005,DMA,taogen,0,2006-05-15
2005,DMA,jaingen,0,2006-12-22
2010,DMA,chrstgen,67160,2011-07-29
2010,DMA,judgen,0,2011-01-15
2010,DMA,islmgen,0,2011-06-13
2010,DMA,budgen,0,2011-04-20
2010,DMA,zorogen,0,2011-11-18
2010,DMA,hindgen,0,2011-12-02
2010,DMA,sikhgen,0,2011-03-04
2010,DMA,shntgen,0,2011-10-18
2010,DMA,taogen,0,2011-11-07
2010,DMA,jaingen,0,2011-12-23
1975,GRN,chrstgen,89800,1976-12-31
1975,GRN,judgen,0,1976-11-10
1975,GRN,islmgen,0,1976-04-23
1975,GRN,budgen,0,1976-12-01
1975,GRN,zorogen,0,1976-09-21
1975,GRN,hindgen,50,1976-12-31
1975,GRN,sikhgen,0,1976-05-14
1975,GRN,shntgen,0,1976-01-18
1975,GRN,taogen,0,1976-07-04
1975,GRN,jaingen,0,1976-05-05
1980,GRN,chrstgen,92590,1981-05-05
1980,GRN,judgen,0,1981-03-31
1980,GRN,islmgen,0,1981-08-26
1980,GRN,budgen,0,1981-10-27
1980,GRN,zorogen,0,1981-03-27
1980,GRN,hindgen,0,1981-06-11
1980,GRN,sikhgen,0,1981-02-03
1980,GRN,shntgen,0,1981-05-12
1980,GRN,taogen,0,1981-04-19
1980,GRN,jaingen,0,1981-04-20
1985,GRN,chrstgen,77000,1986-03-04
1985,GRN,judgen,0,1986-06-19
1985,GRN,islmgen,0,1986-09-24
1985,GRN,budgen,0,1986-05-17
1985,GRN,zorogen,0,1986-01-19
1985,GRN,hindgen,0,1986-01-28
1985,GRN,sikhgen,0,1986-11-27
1985,GRN,shntgen,0,1986-10-26
1985,GRN,taogen,0,1986-06-22
1985,GRN,jaingen,0,1986-02-18
1990,GRN,chrstgen,75257,1991-12-22
1990,GRN,judgen,0,1991-11-07
1990,GRN,islmgen,0,1991-11-27
1990,GRN,budgen,0,1991-05-18
1990,GRN,zorogen,0,1991-11-02
1990,GRN,hindgen,0,1991-11-13
1990,GRN,sikhgen,0,1991-11-12
1990,GRN,shntgen,0,1991-06-15
1990,GRN,taogen,0,1991-02-13
1990,GRN,jaingen,0,1991-04-25
1995,GRN,chrstgen,77438,1996-09-04
1995,GRN,judgen,0,1996-04-08
1995,GRN,islmgen,152,1996-12-29
1995,GRN,budgen,0,1996-07-25
1995,GRN,zorogen,0,1996-02-07
1995,GRN,hindgen,318,1996-06-25
1995,GRN,sikhgen,0,1996-08-31
1995,GRN,shntgen,0,1996-06-14
1995,GRN,taogen,0,1996-10-15
1995,GRN,jaingen,0,1996-09-13
2000,GRN,chrstgen,76726,2001-06-12
2000,GRN,judgen,0,2001-09-30
2000,GRN,islmgen,167,2001-09-11
2000,GRN,budgen,0,2001-11-18
2000,GRN,zorogen,0,2001-03-03
2000,GRN,hindgen,123,2001-09-04
2000,GRN,sikhgen,0,2001-03-11
2000,GRN,shntgen,0,2001-08-25
2000,GRN,taogen,0,2001-11-04
2000,GRN,jaingen,0,2001-04-17
2005,GRN,chrstgen,96820,2006-12-17
2005,GRN,judgen,0,2006-04-22
2005,GRN,islmgen,500,2006-12-13
2005,GRN,budgen,0,2006-12-25
2005,GRN,zorogen,0,2006-01-07
2005,GRN,hindgen,250,2006-09-24
2005,GRN,sikhgen,0,2006-02-03
2005,GRN,shntgen,0,2006-03-25
2005,GRN,taogen,0,2006-08-18
2005,GRN,jaingen,0,2006-09-29
2010,GRN,chrstgen,94323,2011-12-02
2010,GRN,judgen,0,2011-11-02
2010,GRN,islmgen,526,2011-03-21
2010,GRN,budgen,0,2011-05-28
2010,GRN,zorogen,0,2011-03-03
2010,GRN,hindgen,263,2011-04-05
2010,GRN,sikhgen,0,2011-05-08
2010,GRN,shntgen,0,2011-03-29
2010,GRN,taogen,0,2011-01-08
2010,GRN,jaingen,0,2011-03-27
1980,SLU,chrstgen,123131,1981-09-19
1980,SLU,judgen,54,1981-07-26
1980,SLU,islmgen,0,1981-04-06
1980,SLU,budgen,0,1981-10-03
1980,SLU,zorogen,0,1981-07-09
1980,SLU,hindgen,0,1981-12-24
1980,SLU,sikhgen,0,1981-08-03
1980,SLU,shntgen,0,1981-09-03
1980,SLU,taogen,0,1981-12-06
1980,SLU,jaingen,0,1981-09-27
1985,SLU,chrstgen,135000,1986-11-18
1985,SLU,judgen,0,1987-01-01
1985,SLU,islmgen,0,1986-03-01
1985,SLU,budgen,0,1986-04-30
1985,SLU,zorogen,0,1986-04-08
1985,SLU,hindgen,0,1986-12-26
1985,SLU,sikhgen,0,1986-12-03
1985,SLU,shntgen,0,1986-11-19
1985,SLU,taogen,0,1986-03-11
1985,SLU,jaingen,0,1986-04-24
1990,SLU,chrstgen,131057,1991-09-13
1990,SLU,judgen,0,1991-09-14
1990,SLU,islmgen,0,1991-09-23
1990,SLU,budgen,0,1991-09-09
1990,SLU,zorogen,0,1991-08-13
1990,SLU,hindgen,1200,1991-05-14
1990,SLU,sikhgen,0,1991-10-08
1990,SLU,shntgen,0,1991-12-31
1990,SLU,taogen,0,1991-02-23
1990,SLU,jaingen,0,1991-06-20
1995,SLU,chrstgen,135978,1996-06-16
1995,SLU,judgen,0,1996-08-01
1995,SLU,islmgen,352,1996-05-07
1995,SLU,budgen,0,1996-06-21
1995,SLU,zorogen,0,1996-07-10
1995,SLU,hindgen,1293,1996-04-30
1995,SLU,sikhgen,0,1996-05-18
1995,SLU,shntgen,0,1996-06-21
1995,SLU,taogen,0,1996-02-11
1995,SLU,jaingen,0,1996-06-03
2000,SLU,chrstgen,141130,2001-01-07
2000,SLU,judgen,0,2001-05-13
2000,SLU,islmgen,705,2001-03-04
2000,SLU,budgen,0,2001-02-01
2000,SLU,zorogen,0,2001-12-16
2000,SLU,hindgen,1386,2001-03-01
2000,SLU,sikhgen,0,2001-04-24
2000,SLU,shntgen,0,2001-04-06
2000,SLU,taogen,0,2001-01-07
2000,SLU,jaingen,0,2001-02-11
2005,SLU,chrstgen,146156,2006-02-14
2005,SLU,judgen,0,2006-09-16
2005,SLU,islmgen,434,2006-07-11
2005,SLU,budgen,0,2006-07-21
2005,SLU,zorogen,0,2006-09-25
2005,SLU,hindgen,939,2006-07-20
2005,SLU,sikhgen,0,2006-03-21
2005,SLU,shntgen,0,2006-06-17
2005,SLU,taogen,0,2006-09-07
2005,SLU,jaingen,0,2007-01-01
2010,SLU,chrstgen,151183,2011-08-01
2010,SLU,judgen,0,2011-08-21
2010,SLU,islmgen,164,2011-02-05
2010,SLU,budgen,0,2011-06-20
2010,SLU,zorogen,0,2011-11-07
2010,SLU,hindgen,492,2011-04-18
2010,SLU,sikhgen,0,2011-09-28
2010,SLU,shntgen,0,2011-09-03
2010,SLU,taogen,0,2011-04-08
2010,SLU,jaingen,0,2011-09-17
1980,SVG,chrstgen,88650,1981-04-26
1980,SVG,judgen,0,1981-01-15
1980,SVG,islmgen,0,1981-06-09
1980,SVG,budgen,0,1981-07-09
1980,SVG,zorogen,0,1981-09-28
1980,SVG,hindgen,53,1981-09-13
